category,SE_T139_014,SE_T050_001,SE_T056_005,SE_T139_088,SE_T139_089,SE_T139_032,SE_T139_123,SE_T139_122,SE_T139_121,SE_T139_120,SE_T053_001,SE_T139_056,SE_T053_003,SE_T139_054,SE_T053_005,SE_T053_004,SE_T139_051,SE_T053_006,SE_T139_015,SE_T139_059,SE_T139_058,SE_T050_003,SE_T147_001,SE_T050_008,SE_T007_008,SE_T007_009,SE_T007_006,SE_T007_007,SE_T007_004,SE_T007_005,SE_T007_002,SE_T007_003,SE_T007_001,SE_T182_002,SE_T076_003,SE_T139_045,SE_T139_046,SE_T056_003,SE_T005_022,SE_T005_023,SE_T005_020,SE_T005_021,SE_T005_026,SE_T005_027,SE_T005_024,SE_T005_025,SE_T139_044,SE_T030_001,SE_T030_002,SE_T030_003,SE_T139_040,SE_T139_041,SE_T139_042,SE_T139_043,SE_T057_001,SE_T139_048,SE_T139_049,SE_T050_012,SE_T139_096,SE_T025_006,SE_T025_007,SE_T025_004,SE_T025_005,SE_T025_002,SE_T025_003,SE_T025_001,SE_T002_003,SE_T002_002,SE_T002_001,SE_T078_003,SE_T025_008,SE_T139_101,SE_T139_078,SE_T139_103,SE_T139_102,SE_T139_105,SE_T139_104,SE_T129_009,SE_T129_008,SE_T129_007,SE_T139_070,SE_T139_073,SE_T139_072,SE_T129_003,SE_T129_002,SE_T129_001,SE_T139_076,SE_T094_002,SE_T094_003,SE_T094_001,SE_T007_012,SE_T013_008,SE_T056_014,SE_T080_001,SE_T080_003,SE_T080_002,SE_T139_057,SE_T078_002,SE_T050_013,SE_T076_001,SE_T139_055,SE_T139_116,SE_T139_117,SE_T139_114,SE_T053_002,SE_T139_112,SE_T139_113,SE_T139_068,SE_T139_069,SE_T139_066,SE_T139_053,SE_T139_064,SE_T139_065,SE_T139_062,SE_T139_063,SE_T059_001,SE_T139_119,SE_T005_008,SE_T056_007,SE_T005_009,SE_T004_001,SE_T004_003,SE_T004_002,SE_T056_001,SE_T099_003,SE_T139_115,SE_T182_004,SE_T139_025,SE_T139_012,SE_T135_004,SE_T135_005,SE_T135_006,SE_T135_007,SE_T135_001,SE_T135_002,SE_T135_003,SE_T139_110,SE_T099_007,SE_T139_111,SE_T099_006,SE_T139_093,SE_T050_010,SE_T139_091,SE_T139_090,SE_T139_097,SE_T078_001,SE_T139_095,SE_T139_094,SE_T139_099,SE_T139_098,SE_T005_002,SE_T139_019,SE_T139_018,SE_T139_013,SE_T099_002,SE_T139_011,SE_T139_010,SE_T139_017,SE_T139_016,SE_T099_005,SE_T099_004,SE_T013_005,SE_T013_004,SE_T013_007,SE_T013_006,SE_T099_001,SE_T139_060,SE_T013_003,SE_T013_002,SE_T056_017,SE_T056_016,SE_T056_015,SE_T139_061,SE_T056_013,SE_T056_012,SE_T013_001,SE_T056_010,SE_T157_001,SE_T050_014,SE_T005_004,SE_T139_020,SE_T050_006,SE_T050_007,SE_T050_004,SE_T050_005,SE_T050_002,SE_T139_085,SE_T139_086,SE_T139_087,SE_T145_005,SE_T145_004,SE_T145_001,SE_T145_003,SE_T050_009,SE_T139_008,SE_T139_009,SE_T083_001,SE_T129_010,SE_T139_100,SE_T139_001,SE_T139_002,SE_T139_003,SE_T139_004,SE_T139_005,SE_T139_006,SE_T139_007,SE_T007_010,SE_T145_002,SE_T056_008,SE_T056_011,SE_T056_004,SE_T182_003,SE_T056_006,SE_T182_001,SE_T182_006,SE_T182_007,SE_T056_002,SE_T182_005,SE_T139_118,SE_T139_107,SE_T139_106,SE_T139_052,SE_T139_071,SE_T005_019,SE_T005_018,SE_T056_009,SE_T005_013,SE_T005_012,SE_T139_067,SE_T005_010,SE_T005_017,SE_T129_005,SE_T005_015,SE_T005_014,SE_T139_047,SE_T139_039,SE_T139_038,SE_T139_035,SE_T139_034,SE_T139_037,SE_T139_036,SE_T139_031,SE_T139_030,SE_T139_033,SE_T139_074,SE_T139_080,SE_T139_079,SE_T129_004,SE_T139_077,SE_T099_008,SE_T139_092,SE_T007_011,SE_T129_006,SE_T081_001,SE_T081_002,SE_T081_003,SE_T108_004,SE_T108_005,SE_T108_006,SE_T108_007,SE_T076_002,SE_T108_001,SE_T108_002,SE_T108_003,SE_T005_016,SE_T005_001,SE_T139_109,SE_T005_003,SE_T108_008,SE_T005_005,SE_T005_006,SE_T005_007,SE_T139_022,SE_T139_023,SE_T005_011,SE_T139_021,SE_T139_026,SE_T139_027,SE_T139_024,SE_T139_081,SE_T139_028,SE_T139_029,SE_T139_082,SE_T150_003,SE_T150_002,SE_T150_001,SE_T139_083,SE_T150_007,SE_T150_006,SE_T150_005,SE_T150_004,SE_T139_108,SE_T139_084,SE_T007_013,SE_T150_008,SE_T139_050,SE_T050_011,SE_T139_075
deviation,3.084412864,10.38586699,3.477806135,1.821268229,2.78381526,5.045033723,0.907843286,10.35826156,10.40177659,1.515847865,10.38586699,7.535058693,7.536396102,10.36146732,4.88859185,5.722617406,2.50519562,0.452347112,2.402190145,3.457326221,7.509223053,9.692053986,7.569163906,2.599685354,3.648413461,3.845233547,8.298540702,6.120490567,2.567877546,1.755055223,2.736899307,2.561216313,9.645625944,12.39748244,11.14557702,2.483212598,10.09551753,4.377768641,2.042499278,2.274525954,4.489795389,3.235644383,1.806120928,1.392966774,2.367837367,2.371751904,1.356393234,12.46914304,8.476291462,14.59525915,4.713126301,7.397195588,0.646128835,12.70142179,30267.72097,3.562796715,3.993486815,5.184807614,5.025492767,6.29093879,2.652292704,8.495050705,10.38053589,11.07751303,11.22144936,9.700452134,538.4783809,12015.27666,2175.314578,13.47408036,2.007892857,29.6125419,0.77630249,6.198377782,1.946994224,5.438785194,6.527685766,2.843686506,5.446723723,7.136147362,2.915033331,3.771909314,2.652848,10.36841002,10.60172364,10.3284258,2.782111977,23.61226909,22.95805669,10.80956409,3.043163015,3.264482981,4.754618709,10.80956409,11.02366409,3.405572341,3.391487459,11.69315878,5.092306051,10.80956409,3.879533195,3.102819129,3.581896242,4.728849823,12.01929959,3.923691774,1.983425923,6.110643679,3.189992874,1.59252311,3.970515166,1.238157977,4.347681879,1.854084013,2.119925926,39518.47055,2.667634921,3.647477098,3.091668438,2.415463538,9.645625944,6.804447046,6.696140338,10.80956409,27.83636294,3.251711158,11.77766933,2.386778038,3.256974428,12.29762145,7.754566835,1.645422635,7.230426784,9.645625944,11.17258124,15.26768971,2.357907234,1.173099451,1.63826131,0.452824593,1.628826974,4.687790088,33.24329556,32.46583802,6.673557516,10.80956409,6.28066864,6.616768169,3.44668325,3.270319463,6.696140338,3.355451913,5.121560116,10.22384707,28.87396046,2.234528279,11.81563833,2.906738563,7.416231557,5.830436651,13.06600802,8.898670077,4.619316868,8.51916718,1.069475281,10.80956409,2.241740813,21.86103005,26.07152544,7.895116623,4.883675687,3.746384651,2.549584635,5.325732021,4.183798761,9.645625944,2.421875119,0.078813229,4.249504076,1.562037341,2.506523443,4.052204923,3.570317316,2.476236142,2.241864851,7.637233052,4.222741231,3.183606905,2.582627788,19.4998595,14.04119938,10.36037865,12.03663524,4.197228884,2.87510992,3.093923041,15673.2216,3.913290157,32.07894423,19.51336667,22.01629471,9.668600424,8.476103691,4.85697746,6.146416137,2.632451769,4.232028843,7.914038264,2.761482349,3.545170963,3.779073139,12.2878585,3.142709909,10.80956409,3.583280003,2.065925162,7.323583203,7.504569175,1.143748817,2.728791153,2.627782813,2.060990441,3.816028767,1.062363188,1.523605278,2.725801614,1.491727519,2.274157271,11.7354163,2.298603713,1.531918121,8.255607214,6.804447046,0.899220928,3.405135428,3.02553774,1.876413329,14.34840757,25.9687976,9.37475313,10.62481025,1.384633291,2.970653418,1.072199616,2.512574765,2.881696806,7.122430471,11.73602727,2.666039614,10.33378364,15.16086584,4.310765731,7.424219659,10.80956409,8.355114439,12.00800044,2.841931472,5.625737046,1.180264452,14.693989,5.681616279,12.88166253,17.20366325,6.512759396,1.608724499,9.645625944,10.41540429,1.655326575,15.96887232,1.56503921,1.150281222,4.495780562,12.27989639,1.785796486,2.375070743,0.770268989,4.922420199,3.279794787,2.230646193,2.754425463,4.908906272,4.384669964,4.267665525,13.81139497,11.07751303,9.700452134,3.373818076,4.166580346,9.782292062,18.9211265,18.53626764,1.954414805,2.886709119,2.012575134,2.007892857,15.09496203,2.620268466,2.779241874
